,Unnamed: 0.2,Unnamed: 0.1,id,name,Unnamed: 0,availability,roomleft,dis_from_des,latitude,longitude,free_cancel,pay_later,price_display,price_original,discount_percent,review_score,review_count,vip,have_free_breakfast,have_pool,have_hot_tub,price,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,agglomerative_5,agglomerative_6,agglomerative_7,agglomerative_8,agglomerative_9,agglomerative_10,spectral_5,spectral_6,spectral_7,spectral_8,spectral_9,spectral_10,price_regressor,price_test
0,0,0,19164,Centara Grand at Central Plaza Ladprao Bangkok,0,1,4.0,5.12,13.817823,100.559979,1,1,75.0,88.0,15.0,4.2,1000,0,0,1,0,81.5,3,2,5,1,7,8,0,5,5,5,5,5,1,0,0,6,0,0,81.5,
1,1,1,21472564,Bangkok Marriott Hotel The Surawongse,1,1,5.0,1.67,13.727201,100.52241,1,1,136.0,136.0,0.0,4.7,568,0,0,1,0,136.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,136.0,
2,2,2,4136489,The St Regis Bangkok,2,1,5.0,0.59,13.739901,100.53989,1,1,236.0,236.0,0.0,4.6,519,0,0,1,0,236.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,236.0,
3,3,3,6641611,Mandarin Hotel Managed by Centre Point,3,1,7.0,1.15,13.733228,100.527224,0,0,46.0,115.0,60.0,4.3,1001,1,0,1,0,80.5,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,80.5,
4,4,4,46062704,ASAI Bangkok Chinatown,4,1,2.0,1.71,13.741499,100.51128,1,1,38.0,38.0,0.0,4.8,74,1,0,0,0,38.0,0,0,2,0,6,3,0,3,3,1,0,1,4,0,0,6,0,0,38.0,
5,5,5,19849250,Solitaire Bangkok Sukhumvit 11,5,1,4.0,1.45,13.745355,100.557451,0,0,46.0,63.0,27.0,4.3,933,1,0,1,0,54.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,54.5,
6,6,6,82964623,12 The Residence Hotel & Apartment,6,1,5.0,13.11,13.926717,100.60023,0,0,20.0,21.0,5.0,4.8,4,0,0,0,0,20.5,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,20.5,
7,7,7,19699340,Travelodge Sukhumvit 11,7,1,4.0,1.45,13.744965,100.557408,1,1,35.0,47.0,25.0,4.4,1000,0,0,1,0,41.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,41.0,
8,10,10,4815779,Vismaya Suvarnabhumi Hotel,10,1,4.0,13.6,13.70901,100.734801,1,1,25.0,27.0,10.0,3.8,999,0,0,1,0,26.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,26.0,
9,11,11,4225452,PARK PLAZA BANGKOK SOI 18,11,1,4.0,2.06,13.732914,100.562814,0,0,44.0,44.0,0.0,4.4,1001,1,0,1,1,44.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,44.0,
10,12,12,3347945,JC Kevin Sathorn Bangkok Hotel,12,1,3.0,2.18,13.716216,100.531622,0,0,49.0,49.0,0.0,4.3,1000,1,0,1,0,49.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,49.0,
11,13,13,2794915,Furama Silom Bangkok Hotel ,13,1,4.0,1.71,13.725151,100.525243,1,0,30.0,30.0,0.0,3.9,995,0,0,1,0,30.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,30.0,
12,14,14,12579398,Red Planet Bangkok Surawong,14,1,4.0,1.44,13.728634,100.526959,0,0,23.0,40.0,43.0,4.2,1001,0,0,0,0,31.5,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,31.5,
13,15,15,22571804,Eastin Thana City Golf Resort Bangkok,15,1,4.0,15.07,13.641084,100.73192,0,0,35.0,49.0,30.0,4.5,391,0,0,1,0,42.0,4,1,3,2,2,2,1,0,2,2,2,2,0,4,5,5,7,7,42.0,
14,16,16,20211,The Landmark Bangkok,16,1,4.0,1.29,13.741183,100.554071,1,1,92.0,230.0,60.0,4.5,1000,1,0,1,0,161.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,161.0,
15,17,17,7578807,Ruamchitt Plaza Hotel,17,1,4.0,1.58,13.738913,100.557886,1,1,22.0,22.0,0.0,3.9,999,0,0,1,0,22.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,22.0,
16,18,18,27517044,Novotel Bangkok Sukhumvit 4,18,1,4.0,1.29,13.738749,100.553058,0,0,58.0,58.0,0.0,4.3,609,0,0,1,0,58.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,58.0,
17,19,19,1941991,Grande Centre Point Hotel Ratchadamri,19,1,4.0,0.52,13.741601,100.540888,1,0,66.0,111.0,40.0,4.4,1000,0,0,0,0,88.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,88.5,
18,20,20,8419773,At Residence Suvarnabhumi Hotel,20,1,4.0,13.36,13.721308,100.733233,1,0,37.0,37.0,0.0,4.5,999,0,0,0,0,37.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,37.0,
19,21,21,12883153,Hotel Clover Asoke,21,1,4.0,1.9,13.734444,100.560889,1,0,43.0,43.0,0.0,4.5,998,0,0,1,0,43.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,43.0,
20,22,22,10290254,Amara Bangkok,22,1,4.0,1.39,13.729094,100.527492,1,1,74.0,82.0,10.0,4.5,1000,0,0,1,0,78.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,78.0,
21,23,23,21417326,The Park Nine Hotel Suvarnabhumi,23,1,2.0,12.74,13.722206,100.724003,1,1,55.0,98.0,44.0,4.4,664,0,0,1,0,76.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,76.5,
22,24,24,1512570,Shanghai Mansion Bangkok,24,1,4.0,1.76,13.739752,100.511025,0,0,36.0,36.0,0.0,4.4,996,0,0,0,0,36.0,0,0,2,0,6,3,0,3,3,1,0,1,4,0,0,6,0,0,36.0,
23,25,25,15068158,Lancaster Bangkok,25,1,4.0,2.1,13.748763,100.567345,0,0,78.0,98.0,20.0,4.7,742,1,0,1,0,88.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,88.0,
24,26,26,8987284,Citrus Sukhumvit 11 Bangkok by Compass Hospitality,26,1,4.0,1.43,13.74447,100.55704,1,0,27.0,35.0,23.0,4.2,420,0,0,0,0,31.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,31.0,
25,27,27,11733303,Galleria 12 Sukhumvit Bangkok by Compass Hospitality ,27,1,4.0,1.71,13.735146,100.558057,1,0,24.0,24.0,0.0,4.0,450,0,0,1,0,24.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,24.0,
26,28,28,49166402,ibis Styles Bangkok Silom,28,1,4.0,1.37,13.727856,100.532942,1,0,42.0,42.0,0.0,4.8,11,0,0,1,0,42.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,42.0,
27,29,29,14955,Anantara Siam Bangkok Hotel,29,1,4.0,0.53,13.74097,100.540007,1,1,148.0,148.0,0.0,4.5,998,1,0,1,1,148.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,148.0,
28,30,30,20404,Bangkok Marriott Marquis Queen’s Park,30,1,5.0,2.33,13.730365,100.565835,1,1,137.0,137.0,0.0,4.3,727,0,0,1,1,137.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,137.0,
29,31,31,41173975,Ibis Bangkok Sukhumvit 24,31,1,4.0,2.58,13.729231,100.569572,0,0,39.0,39.0,0.0,4.4,184,0,0,0,0,39.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,39.0,
30,32,32,7678500,Holiday Inn Express Bangkok Sathorn,32,1,4.0,1.66,13.724038,100.530676,1,1,42.0,42.0,0.0,4.3,999,0,1,0,0,42.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,42.0,
31,33,33,7811824,Casa Nithra Bangkok,33,1,4.0,2.7,13.765892,100.50057,1,0,30.0,33.0,10.0,4.5,995,0,0,1,0,31.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,31.5,
32,34,34,82578727,Grand BS Airport Hotel Suvarnabhumi,34,1,4.0,13.8,13.71955,100.739559,1,1,27.0,42.0,35.0,3.8,19,0,0,1,0,34.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,34.5,
33,35,35,22883,Rembrandt Hotel & Suites Bangkok,35,1,4.0,2.09,13.732417,100.563012,0,0,46.0,93.0,50.0,4.2,1000,1,0,1,0,69.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,69.5,
34,36,36,18896457,Lamphu Tree House Boutique Hotel,36,1,4.0,2.41,13.760422,100.502585,1,1,23.0,23.0,0.0,4.2,223,0,0,1,0,23.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,23.0,
35,37,37,4637016,Suvarnabhumi Suite,37,1,5.0,16.09,13.722992,100.774406,1,0,33.0,33.0,0.0,3.6,949,0,0,1,0,33.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,33.0,
36,38,38,15800656,Grande Centre Point Sukhumvit 55,38,1,4.0,3.29,13.73169,100.582211,1,1,73.0,110.0,33.0,4.5,1000,0,0,1,0,91.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,91.5,
37,39,39,6879976,iSanook Bangkok,39,1,4.0,1.41,13.732477,100.521804,0,0,38.0,71.0,47.0,4.4,999,1,0,1,0,54.5,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,54.5,
38,40,40,2339868,Bandara Suites Silom,40,1,4.0,1.51,13.725735,100.538315,1,1,56.0,93.0,40.0,4.3,999,0,0,1,0,74.5,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,74.5,
39,41,41,10229934,Dwella Suvarnabhumi,41,1,4.0,13.55,13.711625,100.73455,1,0,13.0,36.0,63.0,3.7,878,0,0,0,0,24.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,24.5,
40,42,42,4523909,SO/ Bangkok,42,1,4.0,1.57,13.725894,100.543147,1,0,135.0,135.0,0.0,4.5,998,0,0,1,1,135.0,2,4,6,3,6,1,0,3,3,1,0,1,3,0,0,6,0,0,135.0,
41,43,43,3867197,Novotel Bangkok Silom Road,43,1,4.0,2.04,13.723167,100.518686,0,0,44.0,44.0,0.0,4.0,1000,0,0,1,0,44.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,44.0,
42,44,44,35453453,"Divalux Resort & Spa Bangkok, Suvarnabhumi",44,1,4.0,17.67,13.692698,100.793222,0,0,40.0,73.0,45.0,4.1,155,0,0,1,0,56.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,56.5,
43,45,45,49286,Avani Atrium Bangkok Hotel,45,1,4.0,2.3,13.746977,100.570222,0,0,49.0,62.0,20.0,4.1,996,1,0,0,0,55.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,55.5,
44,46,46,13978,Shangri-La Bangkok,46,1,4.0,2.35,13.720956,100.514101,0,0,146.0,146.0,0.0,4.5,1000,0,0,1,0,146.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,146.0,
45,47,47,42061207,"Kimpton Maa-Lai Bangkok, an IHG Hotel",47,1,4.0,0.87,13.737376,100.54383,1,1,205.0,216.0,5.0,4.8,29,1,0,1,0,210.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,210.5,
46,48,48,2461254,ibis Bangkok Sukhumvit 4,48,1,4.0,1.33,13.737933,100.55318,0,0,27.0,27.0,0.0,3.9,998,0,0,0,0,27.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,27.0,
47,49,49,41173971,Mercure Bangkok Sukhumvit 24,49,1,4.0,2.57,13.729275,100.569443,0,0,59.0,59.0,0.0,4.3,170,0,0,1,0,59.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,59.0,
48,50,50,55349433,The Quarter Silom by UHG,50,1,4.0,1.38,13.728247,100.530691,0,0,65.0,82.0,20.0,4.4,36,0,0,1,0,73.5,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,73.5,
49,51,51,2802094,The Cottage Suvarnabhumi,51,1,4.0,12.75,13.72103,100.723999,1,0,21.0,21.0,0.0,3.8,1000,0,0,1,0,21.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,21.0,
50,52,52,983682,COMO Metropolitan Bangkok,52,1,3.0,1.65,13.723854,100.539147,0,0,112.0,112.0,0.0,4.6,936,0,0,1,1,112.0,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,112.0,
51,53,53,4167067,Galleria 10 Sukhumvit Bangkok by Compass Hospitality,53,1,4.0,1.59,13.736889,100.557038,1,0,27.0,27.0,0.0,4.0,1000,0,0,1,0,27.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,27.0,
52,54,54,15944048,Mercure Bangkok Sukhumvit 11,54,1,4.0,1.42,13.743136,100.556739,1,0,68.0,68.0,0.0,4.3,697,0,0,1,0,68.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,68.0,
53,55,55,171,Novotel Bangkok Bangna,55,1,4.0,9.03,13.673329,100.646864,0,0,38.0,38.0,0.0,3.9,402,0,0,0,0,38.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,38.0,
54,56,56,904240,Conrad Bangkok,56,1,4.0,1.02,13.738623,100.548164,0,0,151.0,151.0,0.0,4.4,887,0,0,1,0,151.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,151.0,
55,57,57,2922084,Siam Mandarina Hotel,57,1,4.0,13.56,13.690037,100.729194,1,1,39.0,44.0,10.0,3.9,155,0,0,1,0,41.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,41.5,
56,58,58,20014009,B your home Hotel Donmueang Airport Bangkok,58,1,4.0,12.99,13.926366,100.595892,0,0,13.0,29.0,53.0,4.0,278,0,0,1,0,21.0,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,21.0,
57,59,59,849626,Pullman Bangkok Hotel G,59,1,4.0,1.64,13.725868,100.525944,1,0,74.0,74.0,0.0,4.2,999,0,0,1,0,74.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,74.0,
58,60,60,5773638,Centara Watergate Pavillion Hotel Bangkok,60,1,4.0,0.5,13.751463,100.542228,0,0,53.0,68.0,22.0,4.4,1001,1,0,0,0,60.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,60.5,
59,61,61,18414460,Theatre Residence,61,1,4.0,3.51,13.75332,100.48411,0,0,48.0,76.0,37.0,4.6,131,1,0,1,0,62.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,62.0,
60,62,62,1177622,Ambassador Bangkok Hotel,62,1,7.0,1.44,13.742085,100.556709,0,0,29.0,48.0,39.0,3.4,1000,0,0,1,0,38.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,38.5,
61,63,63,4646424,"Holiday Inn Express Bangkok Siam, an IHG Hotel",63,1,6.0,0.56,13.746903,100.527711,1,1,53.0,53.0,0.0,4.2,1002,0,1,0,0,53.0,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,53.0,
62,64,64,4425151,Aloft Bangkok Sukhumvit 11,64,1,5.0,1.4,13.744256,100.556618,1,1,71.0,71.0,0.0,4.3,999,0,0,1,0,71.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,71.0,
63,65,65,542152,Amari Don Muang Airport Bangkok,65,1,4.0,12.72,13.920623,100.600718,1,1,72.0,72.0,0.0,4.3,1000,1,0,1,0,72.0,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,72.0,
64,66,66,6468054,Crystal Suites Suvarnabhumi Airport,66,1,6.0,13.21,13.721545,100.730944,1,0,18.0,18.0,0.0,3.9,497,0,0,1,0,18.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,18.0,
65,67,67,3005768,Amaranth Suvarnabhumi,67,1,4.0,13.87,13.646762,100.714778,1,1,61.0,68.0,10.0,4.4,1000,1,0,1,0,64.5,4,1,3,2,2,2,1,0,2,2,2,2,0,4,5,5,7,7,64.5,
66,68,68,3873343,Sinsuvarn Airport Suite,68,1,4.0,13.63,13.720427,100.737225,1,0,23.0,23.0,0.0,3.4,1000,0,0,1,0,23.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,23.0,
67,69,69,27463493,ibis Styles Bangkok Sukhumvit 4,69,1,4.0,1.29,13.73935,100.553287,0,0,38.0,38.0,0.0,4.3,364,0,0,1,0,38.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,38.0,
68,70,70,2194924,Hotel Royal Bangkok @ Chinatown,70,1,4.0,1.82,13.740418,100.509864,1,0,33.0,33.0,0.0,4.1,997,0,0,1,0,33.0,0,0,2,0,6,3,0,3,3,1,0,1,4,0,0,6,0,0,33.0,
69,71,71,5502851,Ploykhumthong Boutique Resort,71,1,4.0,15.46,13.717794,100.764357,1,1,16.0,16.0,0.0,3.7,503,0,0,1,0,16.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,16.0,
70,72,72,45038988,Somerset Rama 9 Bangkok,72,1,4.0,2.26,13.761117,100.566662,1,1,68.0,68.0,0.0,4.5,43,0,0,1,0,68.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,68.0,
71,73,73,18519406,Gold Airport Suites,73,1,4.0,15.45,13.718817,100.764345,1,1,18.0,42.0,58.0,3.6,358,0,0,1,0,30.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,30.0,
72,74,74,1492595,Centre Point Sukhumvit 10,74,1,8.0,1.66,13.735014,100.557187,1,0,55.0,55.0,0.0,4.4,998,0,0,1,0,55.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,55.0,
73,75,75,24397583,"De Prime@rangnam, Your Tailor Made Hotel",75,1,1.0,0.87,13.759396,100.54031,0,0,31.0,31.0,0.0,4.3,140,0,0,1,0,31.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,31.0,
74,76,76,8114232,"Holiday Inn Express Bangkok Sukhumvit 11, an IHG Hotel",76,1,4.0,1.41,13.744925,100.556915,1,1,44.0,44.0,0.0,4.1,657,0,1,0,0,44.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,44.0,
75,77,77,5238237,The Phoenix Hotel Bangkok,77,1,8.0,14.7,13.723377,100.753582,1,0,18.0,18.0,0.0,3.7,996,0,0,0,0,18.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,18.0,
76,78,78,527254,Amari Watergate Bangkok,78,1,4.0,0.34,13.750628,100.540011,0,0,87.0,117.0,25.0,4.3,1001,1,0,1,1,102.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,102.0,
77,79,79,20149645,ibis Styles Bangkok Sukhumvit Phra Khanong,79,1,4.0,4.6,13.712687,100.594479,1,0,31.0,31.0,0.0,4.2,434,0,0,1,0,31.0,1,3,0,5,4,6,0,3,3,1,0,1,3,0,0,6,0,0,31.0,
78,80,80,34462542,Avani Sukhumvit Bangkok Hotel,80,1,4.0,5.27,13.705459,100.601442,0,0,62.0,62.0,0.0,4.5,330,1,0,1,0,62.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,62.0,
79,81,81,69155,Le Siam Hotel,81,1,2.0,1.44,13.72685,100.533689,0,0,35.0,35.0,0.0,4.2,600,0,0,1,0,35.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,35.0,
80,82,82,4316140,Hotel Muse Bangkok Langsuan - MGallery,82,1,4.0,0.72,13.739895,100.543276,1,0,103.0,103.0,0.0,4.6,993,0,0,1,0,103.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,103.0,
81,83,83,38891044,Eleven Hotel Bangkok,83,1,4.0,1.43,13.741012,100.556291,1,1,50.0,59.0,15.0,4.3,206,1,0,1,0,54.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,54.5,
82,84,84,73642968,Tastoria Collection Hotel Sukhumvit,84,1,4.0,2.19,13.73112,100.564014,0,0,108.0,166.0,35.0,4.6,5,0,0,1,0,137.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,137.0,
83,85,85,44984860,Sindhorn Kempinski Hotel Bangkok,85,1,4.0,0.92,13.736655,100.543978,0,0,315.0,315.0,0.0,4.9,45,0,0,1,0,315.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,315.0,
84,86,86,11723,Royal Orchid Sheraton Hotel & Towers,86,1,5.0,1.96,13.729172,100.513731,1,1,104.0,104.0,0.0,4.4,999,0,0,1,0,104.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,104.0,
85,87,87,46551159,The Home Hotel,87,1,6.0,7.18,13.75269,100.6428,0,0,38.0,38.0,0.0,4.4,14,0,0,0,0,38.0,1,3,0,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,38.0,
86,88,88,1828897,Miracle Suvarnabhumi Airport,88,1,4.0,13.66,13.676457,100.725872,1,0,26.0,43.0,40.0,3.6,1000,0,0,1,0,34.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,34.5,
87,89,89,17680198,The Salil Sukhumvit 57 - Thonglor,89,1,7.0,3.35,13.724824,100.580203,0,0,73.0,112.0,35.0,4.2,504,1,0,1,0,92.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,92.5,
88,90,90,1351389,The Siam Heritage Hotel,90,1,4.0,1.3,13.729528,100.530494,1,1,32.0,70.0,54.0,4.1,996,0,0,1,0,51.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,51.0,
89,91,91,1775602,"FuramaXclusive Sathorn, Bangkok",91,1,4.0,1.65,13.724001,100.531477,0,0,29.0,29.0,0.0,3.9,999,0,0,1,0,29.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,29.0,
90,92,92,1795742,Adelphi Suites Bangkok,92,1,5.0,1.46,13.739023,100.555864,1,1,82.0,157.0,48.0,4.5,1000,1,0,1,0,119.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,119.5,
91,93,93,520962,Dream Bangkok,93,1,4.0,1.59,13.74061,100.558652,1,1,68.0,68.0,0.0,4.3,999,1,0,1,0,68.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,68.0,
92,94,94,1584372,DoubleTree by Hilton Bangkok Ploenchit,94,1,1.0,1.16,13.740391,100.551667,0,0,66.0,66.0,0.0,4.0,997,0,0,1,0,66.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,66.0,
93,95,95,19663253,Hyatt Place Bangkok Sukhumvit,95,1,4.0,2.57,13.727858,100.568447,1,0,66.0,66.0,0.0,4.1,1000,0,0,1,0,66.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,66.0,
94,96,96,2422733,Bally Suite Silom,96,1,4.0,1.28,13.729026,100.535449,1,0,26.0,26.0,0.0,3.5,852,0,0,0,0,26.0,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,26.0,
95,97,97,4386396,Nasa Bangkok,97,1,4.0,4.44,13.742865,100.601954,0,0,16.0,54.0,70.0,4.4,47,0,0,0,0,35.0,1,3,5,1,7,5,0,3,3,1,0,1,1,0,0,6,0,0,35.0,
96,98,98,5461866,W Bangkok,98,1,5.0,1.81,13.722217,100.528828,1,1,154.0,154.0,0.0,4.6,1001,0,0,1,0,154.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,154.0,
97,99,99,478900,"Silom Serene, a Boutique Hotel",99,1,4.0,1.5,13.72637,100.531046,1,0,41.0,41.0,0.0,4.1,676,0,0,1,0,41.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,41.0,
98,100,100,3867199,ibis Bangkok Riverside,100,1,4.0,2.73,13.717507,100.509526,0,0,35.0,35.0,0.0,4.2,997,0,0,1,0,35.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,35.0,
99,101,101,1507253,Novotel Bangkok Suvarnabhumi Airport Hotel,101,1,4.0,14.91,13.696262,100.751752,1,0,158.0,158.0,0.0,4.1,1004,0,0,1,0,158.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,158.0,
100,102,102,1356194,Millennium Hilton Bangkok,102,1,4.0,2.19,13.72856,100.509814,0,0,98.0,98.0,0.0,4.1,1001,0,0,1,1,98.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,98.0,
101,103,103,4668642,Oriental Residence Bangkok,103,1,4.0,0.94,13.738296,100.546393,0,0,123.0,164.0,25.0,4.6,1000,1,0,1,0,143.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,143.5,
102,104,104,521418,Chatrium Residence Sathorn,104,1,4.0,3.12,13.70232,100.537361,0,0,59.0,78.0,25.0,4.4,999,1,0,1,1,68.5,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,68.5,
103,105,105,15239,Grand Hyatt Erawan Bangkok,105,1,4.0,0.4,13.743522,100.540382,1,0,153.0,153.0,0.0,4.6,972,0,0,1,1,153.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,153.0,
104,106,106,2149655,Siri Sathorn Bangkok by UHG,106,1,5.0,1.53,13.725441,100.538419,1,1,36.0,89.0,59.0,4.0,47,0,0,1,0,62.5,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,62.5,
105,107,107,2078619,ibis Bangkok Sathorn,107,1,4.0,1.91,13.721792,100.546581,0,0,23.0,23.0,0.0,4.0,607,0,0,0,0,23.0,2,4,6,3,1,1,0,3,3,1,0,1,3,0,0,6,0,0,23.0,
106,108,108,597619,"Holiday Inn Bangkok, an IHG Hotel",108,1,2.0,0.44,13.744778,100.541971,1,1,83.0,83.0,0.0,4.4,1000,0,0,1,0,83.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,83.0,
107,109,109,8206906,"Hotel Indigo Bangkok Wireless Road, an IHG Hotel",109,1,3.0,0.92,13.739848,100.547257,1,1,88.0,88.0,0.0,4.5,817,0,0,1,0,88.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,88.0,
108,110,110,4351291,Nouvo City Hotel,110,1,4.0,2.66,13.762538,100.499445,1,1,46.0,46.0,0.0,4.2,949,0,0,1,0,46.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,46.0,
109,111,111,5478003,Red Planet Bangkok Asoke,111,1,4.0,1.8,13.736174,100.560079,1,1,22.0,27.0,20.0,4.0,999,0,0,0,0,24.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,24.5,
